gre_score,gre_score_quant,gre_score_verbal,test_score_toefl,undergraduation_score,work_ex,papers_published,university_name,status,ranking
311,163,148,101,3.4,10,0,university_of_texas_dallas,accept,52
310,160,150,89.0,2.56,26,0,university_of_texas_dallas,accept,52
312,160,152,102.0,3.3,17,0,university_of_texas_dallas,accept,52
317,164,153,96.0,2.7,32,0,university_of_texas_dallas,accept,52
313,163,150,101,3.0,3,3,university_of_texas_dallas,accept,52
312,163,149,107.0,3.46,16,3,university_of_texas_dallas,accept,52
319,167,152,104.0,3.13,34,0,university_of_texas_dallas,accept,52
319,167,152,104.0,3.13,34,0,university_of_texas_dallas,accept,52
308,159,149,96.0,3.54,18,3,university_of_texas_dallas,accept,52
307,163,144,91.0,3.5,17,0,university_of_texas_dallas,accept,52
323,168,155,110.0,3.28,26,0,university_of_texas_dallas,accept,52
317,165,152,110.0,3.87,16,3,university_of_texas_dallas,accept,52
314,164,150,75.0,3.25,11,3,university_of_texas_dallas,accept,52
305,146,159,86.0,3.75,14,3,university_of_texas_dallas,accept,52
312,161,151,88.0,3.29,35,2,university_of_texas_dallas,accept,52
311,163,148,105.0,1.25,0,0,university_of_texas_dallas,accept,52
321,167,154,107.0,3.37,14,0,university_of_texas_dallas,accept,52
312,157,155,94.0,3.34,12,2,university_of_texas_dallas,accept,52
312,164,148,101,3.0,30,0,university_of_texas_dallas,accept,52
315,169,146,101,3.28,0,0,university_of_texas_dallas,accept,52
309,163,146,97.0,3.08,36,0,university_of_texas_dallas,accept,52
316,165,151,108.0,3.56,0,0,university_of_texas_dallas,accept,52
317,167,150,105.0,3.56,41,0,university_of_texas_dallas,accept,52
308,159,149,95.0,3.36,14,0,university_of_texas_dallas,accept,52
308,159,149,95.0,3.36,14,0,university_of_texas_dallas,accept,52
306,157,149,111.0,3.55,0,0,university_of_texas_dallas,accept,52
308,154,154,114,3.53,1,0,university_of_texas_dallas,accept,52
314,162,152,96.0,3.08,27,0,university_of_texas_dallas,accept,52
315,162,153,100.0,2.92,28,3,university_of_texas_dallas,accept,52
312,169,143,86.0,3.23,3,0,university_of_texas_dallas,accept,52
308,162,146,97.0,2.86,4,0,university_of_texas_dallas,accept,52
309,164,145,94.0,3.82,35,0,university_of_texas_dallas,accept,52
316,160,156,114,2.97,0,0,university_of_texas_dallas,accept,52
317,162,155,101.0,3.46,48,0,university_of_texas_dallas,accept,52
310,157,153,114,3.54,0,0,university_of_texas_dallas,accept,52
317,162,155,101.0,3.46,48,0,university_of_texas_dallas,accept,52
310,157,153,114,3.54,0,0,university_of_texas_dallas,accept,52
321,170,151,101,3.63,21,0,university_of_texas_dallas,accept,52
320,166,154,103.0,3.0,12,3,university_of_texas_dallas,accept,52
325,169,156,111.0,3.43,2,0,university_of_texas_dallas,accept,52
305,161,144,65.0,2.6,37,0,university_of_texas_dallas,accept,52
320,164,156,110.0,3.2,0,0,university_of_texas_dallas,accept,52
314,168,146,103.0,3.26,24,0,university_of_texas_dallas,accept,52
333,166,167,116.0,3.05,18,0,university_of_texas_dallas,accept,52
333,166,167,116.0,3.05,18,0,university_of_texas_dallas,accept,52
310,161,149,107.0,2.99,24,0,university_of_texas_dallas,accept,52
311,164,147,89.0,3.65,2,0,university_of_texas_dallas,accept,52
321,165,156,106.0,3.46,16,3,university_of_texas_dallas,accept,52
312,167,145,75.0,3.36,0,0,university_of_texas_dallas,accept,52
313,163,150,106.0,3.53,0,0,university_of_texas_dallas,accept,52
312,161,151,102.0,3.27,27,0,university_of_texas_dallas,accept,52
316,160,156,106.0,3.25,34,0,university_of_texas_dallas,accept,52
309,158,151,111.0,3.36,0,0,university_of_texas_dallas,accept,52
314,168,146,75.0,3.35,12,1,university_of_texas_dallas,accept,52
312,165,147,104.0,3.56,54,0,university_of_texas_dallas,accept,52
319,165,154,104.0,3.66,15,0,university_of_texas_dallas,accept,52
310,160,150,93.0,3.6,1,0,university_of_texas_dallas,accept,52
323,168,155,116.0,3.44,20,0,university_of_texas_dallas,accept,52
311,167,144,107.0,3.47,8,3,university_of_texas_dallas,accept,52
320,166,154,107.0,2.5,0,3,university_of_texas_dallas,accept,52
318,167,151,111.0,3.57,0,0,university_of_texas_dallas,accept,52
318,167,151,111.0,3.57,0,0,university_of_texas_dallas,accept,52
313,160,153,96.0,3.4,3,0,university_of_texas_dallas,accept,52
315,167,148,101,3.48,15,0,university_of_texas_dallas,accept,52
315,165,150,105.0,3.64,8,0,university_of_texas_dallas,accept,52
307,157,150,119.0,3.21,82,0,university_of_texas_dallas,accept,52
319,170,149,100.0,2.75,11,3,university_of_texas_dallas,accept,52
327,167,160,110.0,2.72,64,0,university_of_texas_dallas,accept,52
312,165,147,101.0,3.36,4,0,university_of_texas_dallas,accept,52
308,158,150,90.0,3.61,12,0,university_of_texas_dallas,accept,52
309,160,149,104.0,3.66,33,1,university_of_texas_dallas,accept,52
310,162,148,107.0,3.71,20,0,university_of_texas_dallas,accept,52
314,162,152,108.0,3.53,0,0,university_of_texas_dallas,accept,52
306,158,148,110.0,3.49,28,0,university_of_texas_dallas,accept,52
307,157,150,114,3.5,9,0,university_of_texas_dallas,accept,52
318,160,158,107.0,3.56,0,0,university_of_texas_dallas,accept,52
316,164,152,108.0,3.23,30,3,university_of_texas_dallas,accept,52
315,159,156,102.0,3.37,27,0,university_of_texas_dallas,accept,52
321,166,155,101.0,3.52,0,0,university_of_texas_dallas,accept,52
321,164,157,112.0,3.42,4,0,university_of_texas_dallas,accept,52
315,160,155,106.0,3.76,4,0,university_of_texas_dallas,accept,52
314,164,150,109.0,3.38,17,0,university_of_texas_dallas,accept,52
314,164,150,109.0,3.38,17,0,university_of_texas_dallas,accept,52
322,167,155,113.0,3.76,16,3,university_of_texas_dallas,accept,52
311,161,150,101,2.85,0,0,university_of_texas_dallas,accept,52
308,162,146,101,3.0,19,1,university_of_texas_dallas,accept,52
312,167,145,103.0,3.4,60,0,university_of_texas_dallas,accept,52
306,157,149,94.0,3.58,28,0,university_of_texas_dallas,accept,52
317,160,157,109.0,3.01,24,3,university_of_texas_dallas,accept,52
310,159,151,111.0,3.86,13,0,university_of_texas_dallas,accept,52
311,160,151,97.0,3.37,21,0,university_of_texas_dallas,accept,52
317,167,150,104.0,3.28,2,0,university_of_texas_dallas,accept,52
327,167,160,115.0,3.56,2,0,university_of_texas_dallas,accept,52
317,163,154,112.0,3.4,11,3,university_of_texas_dallas,accept,52
310,157,153,96.0,3.4,4,0,university_of_texas_dallas,accept,52
311,168,143,101,3.06,0,0,university_of_texas_dallas,accept,52
316,164,152,108.0,3.84,0,1,university_of_texas_dallas,accept,52
317,163,154,107.0,3.64,41,0,university_of_texas_dallas,accept,52
322,167,155,109.0,3.26,1,1,university_of_texas_dallas,accept,52
325,169,156,100.0,3.56,0,0,university_of_texas_dallas,accept,52
315,164,151,103.0,3.62,1,0,university_of_texas_dallas,accept,52
322,166,156,107.0,3.48,26,0,university_of_texas_dallas,accept,52
322,166,156,107.0,3.48,26,0,university_of_texas_dallas,accept,52
316,167,149,103.0,3.45,19,0,university_of_texas_dallas,accept,52
327,168,159,115.0,3.02,18,0,university_of_texas_dallas,accept,52
321,166,155,111.0,3.24,9,0,university_of_texas_dallas,accept,52
324,170,154,115.0,3.63,12,0,university_of_texas_dallas,accept,52
311,164,147,92.0,3.68,0,3,university_of_texas_dallas,accept,52
310,161,149,102.0,3.66,20,3,university_of_texas_dallas,accept,52
321,164,157,105.0,3.7,18,3,university_of_texas_dallas,accept,52
310,163,147,102.0,3.64,21,0,university_of_texas_dallas,accept,52
310,158,152,104.0,3.6,0,0,university_of_texas_dallas,accept,52
309,163,146,102.0,3.1,33,0,university_of_texas_dallas,accept,52
309,159,150,107.0,3.23,20,0,university_of_texas_dallas,accept,52
313,165,148,102.0,2.64,30,3,university_of_texas_dallas,accept,52
316,152,164,93.0,3.56,45,3,university_of_texas_dallas,accept,52
315,165,150,98.0,3.76,6,3,university_of_texas_dallas,accept,52
322,166,156,112.0,3.26,4,0,university_of_texas_dallas,accept,52
312,167,145,75.0,3.62,0,0,university_of_texas_dallas,accept,52
318,163,155,114,3.22,21,0,university_of_texas_dallas,accept,52
324,169,155,115.0,3.33,19,0,university_of_texas_dallas,accept,52
315,169,146,92.0,3.68,7,0,university_of_texas_dallas,accept,52
315,169,146,92.0,3.68,7,0,university_of_texas_dallas,accept,52
313,157,156,109.0,3.35,68,0,university_of_texas_dallas,accept,52
310,156,154,103.0,3.17,18,0,university_of_texas_dallas,accept,52
308,163,145,93.0,3.75,0,0,university_of_texas_dallas,accept,52
325,164,161,111.0,3.32,18,2,university_of_texas_dallas,accept,52
311,159,152,114,3.28,0,0,university_of_texas_dallas,accept,52
312,161,151,104.0,3.24,0,0,university_of_texas_dallas,accept,52
310,154,156,112.0,3.61,3,0,university_of_texas_dallas,accept,52
327,167,160,75.0,3.23,0,0,university_of_texas_dallas,accept,52
315,158,157,100.0,3.0,0,0,university_of_texas_dallas,accept,52
312,159,153,103.0,3.16,4,0,university_of_texas_dallas,accept,52
322,167,155,105.0,3.22,19,0,university_of_texas_dallas,accept,52
303,153,150,101,3.62,3,0,university_of_texas_dallas,accept,52
315,164,151,109.0,3.28,1,0,university_of_texas_dallas,accept,52
313,162,151,92.0,3.31,1,3,university_of_texas_dallas,accept,52
324,169,155,107.0,3.27,20,0,university_of_texas_dallas,accept,52
316,162,154,100.0,3.46,0,0,university_of_texas_dallas,accept,52
311,159,152,105.0,3.13,0,0,university_of_texas_dallas,accept,52
315,160,155,111.0,3.34,5,0,university_of_texas_dallas,accept,52
314,163,151,114,3.24,2,3,university_of_texas_dallas,accept,52
314,163,151,114,3.24,2,3,university_of_texas_dallas,accept,52
320,168,152,99.0,3.48,37,0,university_of_texas_dallas,accept,52
309,159,150,94.0,3.25,0,0,university_of_texas_dallas,accept,52
324,169,155,104.0,2.89,43,0,university_of_texas_dallas,accept,52
320,161,159,114,3.19,0,0,university_of_texas_dallas,accept,52
321,168,153,109.0,3.27,2,0,university_of_texas_dallas,accept,52
316,164,152,108.0,3.47,11,0,university_of_texas_dallas,accept,52
313,161,152,75.0,3.49,19,2,university_of_texas_dallas,accept,52
323,167,156,75.0,3.55,1,3,university_of_texas_dallas,accept,52
314,164,150,99.0,3.4,0,0,university_of_texas_dallas,accept,52
320,165,155,108.0,3.46,5,3,university_of_texas_dallas,accept,52
321,168,153,97.0,3.12,3,0,university_of_texas_dallas,accept,52
317,162,155,111.0,2.92,14,3,university_of_texas_dallas,accept,52
308,162,146,95.0,3.44,31,0,university_of_texas_dallas,accept,52
315,162,153,0,3.76,3,0,university_of_texas_dallas,accept,52
327,169,158,107.0,3.45,31,0,university_of_texas_dallas,accept,52
333,168,165,115.0,3.16,2,0,university_of_texas_dallas,accept,52
333,168,165,115.0,3.16,2,0,university_of_texas_dallas,accept,52
310,162,148,96.0,3.47,1,3,university_of_texas_dallas,accept,52
326,165,161,107.0,3.18,12,0,university_of_texas_dallas,accept,52
316,168,148,101,3.44,17,0,university_of_texas_dallas,accept,52
306,158,148,75.0,3.6,17,0,university_of_texas_dallas,accept,52
324,168,156,114.0,3.26,44,3,university_of_texas_dallas,accept,52
332,168,164,115.0,3.44,18,0,university_of_texas_dallas,accept,52
324,163,161,108.0,3.53,1,0,university_of_texas_dallas,accept,52
314,169,145,99.0,3.26,12,0,university_of_texas_dallas,accept,52
306,158,148,114,3.45,14,0,university_of_texas_dallas,accept,52
319,166,153,109.0,3.19,27,0,university_of_texas_dallas,accept,52
308,166,142,100.0,2.98,39,0,university_of_texas_dallas,accept,52
310,161,149,96.0,3.56,0,0,university_of_texas_dallas,accept,52
308,158,150,112.0,3.55,0,0,university_of_texas_dallas,accept,52
324,163,161,115.0,3.58,9,1,university_of_texas_dallas,accept,52
324,164,160,108.0,3.38,20,3,university_of_texas_dallas,accept,52
316,164,152,75.0,3.15,17,0,university_of_texas_dallas,accept,52
326,170,156,120.0,3.07,20,3,university_of_texas_dallas,accept,52
319,167,152,114.0,3.63,6,0,university_of_texas_dallas,accept,52
319,167,152,114.0,3.63,6,0,university_of_texas_dallas,accept,52
311,165,146,101,3.82,0,0,university_of_texas_dallas,accept,52
319,168,151,109.0,3.34,12,0,university_of_texas_dallas,accept,52
313,161,152,101,3.66,0,0,university_of_texas_dallas,accept,52
320,162,158,100.0,2.93,32,0,university_of_texas_dallas,accept,52
317,165,152,105.0,2.95,16,0,university_of_texas_dallas,accept,52
312,163,149,100.0,4.0,79,3,university_of_texas_dallas,accept,52
307,160,147,100.0,3.76,7,1,university_of_texas_dallas,accept,52
308,166,142,91.0,3.44,8,0,university_of_texas_dallas,accept,52
317,165,152,114,3.25,2,0,university_of_texas_dallas,accept,52
308,163,145,97.0,3.8,5,0,university_of_texas_dallas,accept,52
321,167,154,102.0,3.44,24,0,university_of_texas_dallas,accept,52
322,168,154,114,2.94,0,0,university_of_texas_dallas,accept,52
317,163,154,107.0,3.47,30,3,university_of_texas_dallas,accept,52
320,163,157,110.0,3.4,0,0,university_of_texas_dallas,accept,52
318,161,157,103.0,3.48,0,3,university_of_texas_dallas,accept,52
324,166,158,109.0,3.26,29,3,university_of_texas_dallas,accept,52
307,165,142,90.0,3.74,15,3,university_of_texas_dallas,accept,52
307,165,142,90.0,3.74,15,3,university_of_texas_dallas,accept,52
315,164,151,109.0,3.38,25,0,university_of_texas_dallas,accept,52
314,161,153,102.0,3.46,16,0,university_of_texas_dallas,accept,52
313,157,156,107.0,3.44,4,3,university_of_texas_dallas,accept,52
317,166,151,103.0,2.96,12,3,university_of_texas_dallas,accept,52
321,167,154,0,3.6,6,0,university_of_texas_dallas,accept,52
324,164,160,108.0,3.34,26,0,university_of_texas_dallas,accept,52
325,168,157,114.0,2.96,27,0,university_of_texas_dallas,accept,52
309,161,148,65.0,3.25,20,0,university_of_texas_dallas,accept,52
319,163,156,113.0,3.44,10,0,university_of_texas_dallas,accept,52
320,170,150,113.0,3.26,2,3,university_of_texas_dallas,accept,52
314,166,148,89.0,2.67,13,2,university_of_texas_dallas,accept,52
315,166,149,95.0,3.52,0,0,university_of_texas_dallas,accept,52
308,162,146,94.0,3.2,20,0,university_of_texas_dallas,accept,52
310,158,152,75.0,3.4,6,3,university_of_texas_dallas,accept,52
322,168,154,101.0,3.11,27,0,university_of_texas_dallas,accept,52
312,160,152,105.0,3.6,20,0,university_of_texas_dallas,accept,52
310,161,149,100.0,3.74,8,0,university_of_texas_dallas,accept,52
313,165,148,97.0,3.28,0,3,university_of_texas_dallas,accept,52
312,165,147,101,3.11,0,0,university_of_texas_dallas,accept,52
312,160,152,75.0,3.07,18,0,university_of_texas_dallas,reject,52
312,160,152,75.0,3.07,18,0,university_of_texas_dallas,reject,52
307,161,146,105.0,2.5,31,3,university_of_texas_dallas,reject,52
305,162,143,100.0,2.6,16,0,university_of_texas_dallas,reject,52
316,159,157,104.0,1.89,43,0,university_of_texas_dallas,reject,52
298,160,138,91.0,3.24,31,0,university_of_texas_dallas,reject,52
311,161,150,100.0,3.06,6,2,university_of_texas_dallas,reject,52
300,158,142,84.0,2.6,10,2,university_of_texas_dallas,reject,52
316,161,155,109.0,2.68,32,2,university_of_texas_dallas,reject,52
314,162,152,104.0,2.52,34,0,university_of_texas_dallas,reject,52
320,168,152,110.0,3.14,3,0,university_of_texas_dallas,reject,52
320,168,152,108.0,2.91,12,0,university_of_texas_dallas,reject,52
311,164,147,97.0,2.91,40,0,university_of_texas_dallas,reject,52
309,165,144,75.0,3.02,17,0,university_of_texas_dallas,reject,52
316,164,152,99.0,2.64,8,3,university_of_texas_dallas,reject,52
314,168,146,101,2.65,12,0,university_of_texas_dallas,reject,52
310,158,152,103.0,2.6,25,0,university_of_texas_dallas,reject,52
301,158,143,101,3.27,6,0,university_of_texas_dallas,reject,52
299,149,150,94.0,2.46,5,3,university_of_texas_dallas,reject,52
305,156,149,95.0,3.16,29,2,university_of_texas_dallas,reject,52
319,163,156,114,2.85,0,0,university_of_texas_dallas,reject,52
312,169,143,101,2.49,30,0,university_of_texas_dallas,reject,52
312,169,143,101,2.49,30,0,university_of_texas_dallas,reject,52
320,167,153,108.0,2.5,36,0,university_of_texas_dallas,reject,52
312,160,152,90.0,2.7,0,3,university_of_texas_dallas,reject,52
313,163,150,101,3.0,18,0,university_of_texas_dallas,reject,52
304,154,150,92.0,3.2,1,0,university_of_texas_dallas,reject,52
315,164,151,93.0,2.95,18,0,university_of_texas_dallas,reject,52
300,153,147,101,1.9,39,1,university_of_texas_dallas,reject,52
323,170,153,100.0,3.02,1,3,university_of_texas_dallas,reject,52
315,160,155,105.0,3.17,9,0,university_of_texas_dallas,reject,52
296,156,140,82.0,3.08,6,0,university_of_texas_dallas,reject,52
306,157,149,100.0,3.56,20,0,university_of_texas_dallas,reject,52
322,163,159,108.0,2.71,29,0,university_of_texas_dallas,reject,52
302,162,140,101,3.52,22,0,university_of_texas_dallas,reject,52
325,166,159,109.0,2.75,42,0,university_of_texas_dallas,reject,52
306,155,151,75.0,3.19,20,0,university_of_texas_dallas,reject,52
302,158,144,65.0,2.24,22,0,university_of_texas_dallas,reject,52
304,160,144,92.0,2.75,3,0,university_of_texas_dallas,reject,52
301,156,145,75.0,3.43,0,0,university_of_texas_dallas,reject,52
306,159,147,96.0,3.18,2,0,university_of_texas_dallas,reject,52
304,161,143,101,3.12,11,0,university_of_texas_dallas,reject,52
304,161,143,101,3.12,11,0,university_of_texas_dallas,reject,52
317,164,153,103.0,2.28,21,0,university_of_texas_dallas,reject,52
305,159,146,98.0,2.7,3,2,university_of_texas_dallas,reject,52
314,166,148,75.0,2.85,2,0,university_of_texas_dallas,reject,52
313,165,148,93.0,3.06,19,0,university_of_texas_dallas,reject,52
299,157,142,75.0,3.25,2,0,university_of_texas_dallas,reject,52
322,162,160,114.0,2.76,16,2,university_of_texas_dallas,reject,52
322,167,155,75.0,3.17,30,0,university_of_texas_dallas,reject,52
314,166,148,93.0,3.04,21,0,university_of_texas_dallas,reject,52
314,163,151,101,2.84,0,0,university_of_texas_dallas,reject,52
317,164,153,109.0,2.75,41,0,university_of_texas_dallas,reject,52
314,163,151,90.0,2.64,60,0,university_of_texas_dallas,reject,52
316,166,150,104.0,2.64,27,0,university_of_texas_dallas,reject,52
318,166,152,102.0,3.22,30,0,university_of_texas_dallas,reject,52
305,166,139,101,3.37,4,0,university_of_texas_dallas,reject,52
310,164,146,65.0,3.03,0,0,university_of_texas_dallas,reject,52
305,153,152,107.0,2.75,24,0,university_of_texas_dallas,reject,52
311,158,153,85.0,2.8,29,2,university_of_texas_dallas,reject,52
311,161,150,99.0,3.0,2,3,university_of_texas_dallas,reject,52
312,163,149,75.0,3.09,23,0,university_of_texas_dallas,reject,52
306,159,147,101.0,2.35,3,0,university_of_texas_dallas,reject,52
